ꢦꢬꢸꢠ꣄ꢜꢵ ꢕꢿꢬ꣄,परुण्टाघेर्,பருண்டா3கே4ர்,parunt'aa gher,paruNTA gher,paruṇṭā gher,pəɾuɳʈɑː gʰeːɾ,thatched house,ஓலைவீடு  
ꢩꢮꢥ꣄,भवन्,ப4வன்,bhavan,bhavan,bhavan,bʰəʋən̪,Plot/ house,கட்டிடம்  
ꢒꢮꢵꢜ꣄,कवाट्,கவாட்,kavaat',kavAT,kavāṭ,kəʋɑːʈ,door,கதவு  
ꢬꢴꢾꢜꣁ,र॑डा॑,ரெ:டொ3,rhe't'o',rhETO,rhĕṭŏ,ɾɦeʈo,pulley,கப்பி  
ꢗꢶꢞꢵꢫ ꣄ꢣꢾꢫ꣄ꢞꣁ,चिडाय्देय्डो,சிடா3ய்தெ3ய்டொ3,chid'aaya de'yd'o',ciDAya dEyDO,ciḍāya dĕyḍŏ,t͡ʃɪɖɑːjə d̪ejɖo,black stone,கருங்கல்  
ꢒꢳꢵ ꢣꢾꢔꢸꢞꣁ,कळादेगुडो,களாதெ3கு3டொ3,kal'aa de'gud'o',kaLA dEguDO,kal̤ā dĕguḍŏ,kəɭɑː d̪eguɖo,black stone,கருங்கல்  
ꢪꢳꣁ,मळा॑,மளொ,mal'o',maLO,mal̤ŏ,məɭo,latrine,கழிப்பறை  
ꢲꢷꢬ꣄,हीर्,ஹீர்,heer,hIr,hīr,ɦiːɾ,well,கிணறு  
ꢒꢸꢜ꣄ꢱꢾ,कुट्स॑,கு3ட்3ஸெ,kut'se',kuTsE,kuṭsĕ,kuʈs̪e,hut,குடிசை  
ꢒꣁꢳꢵꢫ꣄,का॑ळाय,கொளாய்,ko'l'aay,kOLAy,kŏl̤āy,koɭɑːj,tap,குழாய்  
ꢥꢳꢶꢒꣁ,नळिका॑,நளிகொ,nal'iko',naLikO,nal̤ikŏ,n̪əɭɪko,tap,குழாய்  
ꢱ꣄ꢥꢵꢥꢸ ꢕꢿꢬ꣄,स्नानु घेर,ஸ்நானு கே4ர்,snaanu gher,snAnu gher,snānu gher,s̪n̪ɑːn̪u gʰeːɾ,bathroom,குளியலறை  
ꢓꣁꢜ꣄ꢜꣁ,खा॑ट्टा॑,கொ2ட்டொ,kho't't'o',khOTTO,khŏṭṭŏ,kʰoʈʈo,hall,கூடம்  
ꢨꣁꢜ꣄ꢜꢵ ꢪꣃꢞꣁ,बा॑ट्टा मौडा॑,பொ3ட்டாமௌடொ3,bo't't'aa maud'o',bOTTA mauDO,bŏṭṭā mauḍŏ,boʈʈɑː məuɖo,tent,கூடாரம்  
ꢪꢴꢸꢔꢸꢜ꣄,म्हुगुट,மு:கு3ட்,mhugut',mhuguT,mhuguṭ,mɦuguʈ,roof,கூரை  
ꢒꢮꢵꢞꢸ ꢤꢵꢠ꣄,कवाडु धाण,கவாடு3தா4ண்,kavaad'u dhaan,kavADu dhAN,kavāḍu dhāṇ,kəʋɑːɖu d̪ʰɑːɳ,door handle,கைப்பிடி  
ꢒꣁꢭ꣄ꢒꢶ,का॑ल्कि,கொல்கி,ko'lki,kOlki,kŏlki,kolkɪ,hook,கொக்கி  
ꢬꢮꢸꢳ꣄,रवुळ,ரவுள்,ravul',ravuL,ravul̤,ɾəʋuɭ,palace,கொட்டாரம்  
ꢪꢸꢔ꣄ꢔꢸ,मुग्गु,முக்3கு3,muggu,muggu,muggu,muggu,ornamental drawing with rice or stone powder,கோலம்  
ꢲꢥ꣄ꢡꢮꢸ ꢡꢮ꣄ꢬꢪ꣄,ह्न्तवु तव्रम्,ஹந்த3வு தவ்ரம்,hantavu tavram,hantavu tavram,hantavu tavram,ɦən̪t̪əʋu t̪əʋɾəm,kitchen,சமையலறை  
ꢮꢶꢞꢶ,विडि,விடி3,vid'i,viDi,viḍi,ʋɪɖɪ,window,சன்னல்  
ꢮꢶꢜꢶ ꢱꢳꢵꢒ꣄,विडि सळाक्,விடி3ஸளாக்,vit'i sal'aak,viTi saLAk,viṭi sal̤āk,ʋɪʈɪ s̪əɭɑːk,window bar,சன்னல் கம்பி   
ꢡꢹꢪ꣄ꢦꣁ,तूम्पा॑,தூம்பொ,toompo',tUmpO,tūmpŏ,t̪uːmpo,gutter,சாக்கடை  
ꢙꢾꢖ꣄ꢙꢵꢬ꣄,जेञ्जार,ஜெஞ்ஜார்,je'ngjaar,jEGjAr,jĕṅjār,d͡ʒeŋd͡ʒɑːɾ,gutter,சாக்கடை  
ꢬꢾꢖ꣄ꢒꢸ,र॑ङकु,ரெங்கு,re'nku,rEGku,rĕṅku,ɾeŋku,"paint, dye",சாயம்  
ꢦꢷꢔꢵꢡ꣄,पीगात्,பீ3கா3த்,peegaat,pIgAt,pīgāt,piːgɑːt̪,key,சாவி  
ꢮꢶꢜꢶ,विटि,விடி3,vit'i,viTi,viṭi,ʋɪʈɪ,window,சாளரம்  
ꢮꢶꢜ꣄ꢒꢾ,विट्क॑,விட்3கெ3,vit'ke',viTkE,viṭkĕ,ʋɪʈke,brick,செங்கல்  
ꢮꢶꢞ꣄ꢔꢶꢥꢾ,विड्गिन॑,விட்3கி3னெ,vid'gine',viDginE,viḍginĕ,ʋɪɖgɪn̪e,brick,செங்கல்  
ꢡꢳꢪ꣄,तळम्,த3ளம்,tal'am,taLam,tal̤am,t̪əɭəm,floor,தரை  
ꢩꣁꢄ,भोइ,பொ4இ~,bho'i,bhOi,bhŏi,bʰoɪ,floor,தரை  
ꢡꢳꢪ꣄ ,तळम्,த3ளம்,tal'am,taLam,tal̤am,t̪əɭəm,"flat, floor",தளம்  
ꢲꣁꢳ꣄ꢜꣁ,हा॑ळ्टा॑,ஹொள்டொ,ho'l't'o',hOLTO,hŏl̤ṭŏ,ɦoɭʈo,verandah,திண்ணை  
ꢦꢜꢸꢡꣁ,पटुता॑,படு3தொ,pat'uto',paTutO,paṭutŏ,pəʈut̪o,curtain,திரைச்சீலை  
ꢓꢵꢪ꣄ꢨꢸ,खाम्बु,கா2ம்பு3,khaambu,khAmbu,khāmbu,kʰɑːmbu,pillar,தூண்  
ꢔꣂꢱꢵꢭꣁ,गो शाला॑,கோ3 ஶாலொ,gosaalo',gosAlO,gosālŏ,goːs̪ɑːlo,cowshed,தொழுவு  
ꢔꢵꢫ꣄ꢔꣁꢬꢸꢥꢸꢓꣁꢜ꣄ꢜꣁ,गाय्गा॑रुनु खा॑ट्टा॑,கா3ய்கொ3ருனு கொ2ட்டொ,gaaygo'runukho't't'o',gAygOrunukhOTTO,gāygŏrunukhŏṭṭŏ,gɑːjgoɾun̪ukʰoʈʈo,cowshed,தொழுவு  
ꢭꢵꢥ꣄,लान्,லான்,laan,lAn,lān,lɑːn̪,garden,தோட்டம்  
ꢥꢥ꣄ꢡꢮꢥꢸ,नन्तवनु,நந்தவனு,nantavanu,nantavanu,nantavanu,n̪ən̪t̪əʋən̪u,garden,தோட்டம்  
ꢡꣁꢬꢠ꣄,ता॑रण्,தொரண்,to'ran,tOraN,tŏraṇ,t̪oɾəɳ,door decoration with mango leaves,தோரணம்  
ꢡꢵꢪ꣄,ताम्,தா2ம்,taam,tAm,tām,t̪ɑːm,land,நிலம்  
ꢮꢶꢣ꣄ꢣꢾ,विद्द॑,வித்3தெ3,vidde',viddE,viddĕ,ʋɪd̪d̪e,storey,மாடி
ꢪꢴꢞꢶ,म्हडि,ம:டி3,mhad'i,mhaDi,mhaḍi,mɦəɖɪ,storey,மாடி
ꢦꢥꢶ ꢥꢶꢮꢶ,पनि निवि,பனி நிவி,pani nivi,pani nivi,pani nivi,pən̪ɪ n̪ɪʋɪ,water tank,நீர்த்தொட்டி  
ꢦꢥꢶꢡꣁꢜ꣄ꢜꢶ,पनिता॑ट्टि,பனிதொட்டி,panito't't'i,panitOTTi,panitŏṭṭi,pən̪ɪt̪oʈʈɪ,water tank,நீர்த்தொட்டி  
ꢡꢬꢸꢪ꣄ ꢦꢸꢬꣁ,तरुम्पुरा॑,த3ரும்பு3ரொ,tarum puro',tarum purO,tarum purŏ,t̪əɾum puɾo,door frame,நிலைப்படி  
ꢱꣂꢦꢵꢠ꣄,सोपाण,ஸோபாண்,sopaan,sopAN,sopāṇ,s̪oːpɑːɳ,step,படி  
,सोपाण,ஸோபாண்,,,,,step,படி  
ꢪꢾꢬ꣄ꢒꢠꢶ,म॑र्कणि,மெர்கணி,me'rkani,mErkaNi,mĕrkaṇi,meɾkəɳɪ,Sit out,பால்கனி
ꢪꢾꢜ꣄ꢒꢥꢶ,म॑ट्कनि,மெட்கனி,me't'kani,mETkani,mĕṭkani,meʈkən̪ɪ,"steps, staircase",படிக்கட்டு  
ꢥꢶꢛ꣄ꢙꢬꢶꢫꢡꢮ꣄ꢬꢪ꣄,निञ्जरिय तव्रम,நிஞ்ஜரிய தவ்ரம்,ninjariyatavram,niJjariyatavram,niñjariyatavram,n̪ɪɲd͡ʒəɾɪjət̪əʋɾəm,bedroom,படுக்கையறை  
ꢱꢫꢥ ꢡꢮ꣄ꢬꢪ꣄,सयन तव्रम,ஸயன தவ்ரம்,sayana tavram,sayana tavram,sayana tavram,s̪əjən̪ə t̪əʋɾəm,bedroom,படுக்கையறை  
ꢪꣃꢮ꣄ꢞꣁ,मौडा॑,மௌடொ3,mauvd'o',mauvDO,mauvḍŏ,məuʋɖo,pandal,பந்தல்  
ꢦꢭꢶꢖ꣄ꢔꢶ ꢣꢾꢫ꣄ꢞꣂ,पलिङगि द॑य्डा॑,பளிங்கி3 தெ3ய்டொ3,palingi de'yd'o,paliGgi dEyDo,paliṅgi dĕyḍo,pəlɪŋgɪ d̪ejɖoː,marble stone,பளிங்குக்கல்  
ꢤꢹꢪꢸ ꢕꢹꢞ꣄,धूमु घूड,தூ4மு கூ4ட்3,dhoomu ghood',dhUmu ghUD,dhūmu ghūḍ,d̪ʰuːmu gʰuːɖ,chimney,புகைக்கூண்டு  
ꢤꢹꢪ꣄ꢙꢮꢞ꣄ꢥꢶ,धूम्जवड्नि,தூ4ம் ஜவட்3னி,dhoomjavad'ni,dhUmjavaDni,dhūmjavaḍni,d̪ʰuːmd͡ʒəʋəɖn̪ɪ,chimney,புகைபோக்கி  
ꢦꢱ꣄ꢒꢜ꣄ ꢲꣁꢜꢵꢬ꣄,पस्कट हा॑टार्,பஸ்கட் ஹொடார்,paskat' ho't'aar,paskaT hOTAr,paskaṭ hŏṭār,pəs̪kəʈ ɦoʈɑːɾ,backyard,புறக்கடை
ꢦꢹꢙꢵ ꢂꢬꣁ,पूजा अरो,புஜாஅரொ,poojaa aro',pUjA arO,pūjā arŏ,puːd͡ʒɑː əɾo,prayer room,பூசையறை  
ꢨꢷꢒ꣄,बीक्,பீ3க்,beek,bIk,bīk,biːk,lock,பூட்டு  
ꢗꢸꢜ꣄ꢜꢸ ꢦꢷꢡ꣄,चुट्टु पीत्,சுட்டு பீ4த்,chut't'u peet,cuTTu pIt,cuṭṭu pīt,t͡ʃuʈʈu piːt̪,compound wall,மதில்  
ꢕꢿꢬꢸ ꢢꢵꢪ꣄,घेरु थाम्,கே4ரு தா2ம்,gheru thaam,gheru thAm,gheru thām,gʰeːɾu t̪ʰɑːm,"plot, house",மனை  
ꢦꢷꢞꢸ ꢪꢸꢔ꣄ꢔꢸ,पीडु मुग्गु,பீடு3முக்3கு3,peed'u muggu,pIDu muggu,pīḍu muggu,piːɖu muggu,ornamental drawing with rice flour,மாக்கோலம்  
ꢕꣁꢮ꣄ꢭꣁ,घा॑व्ला॑,கொ4வ்லொ,gho'vlo',ghOvlO,ghŏvlŏ,gʰoʋlo,a cell for keep-ing the lamp on the wall,மாடம்  
ꢮꢶꢣ꣄ꢣꢾ,विद्द॑,வித்3தெ3,vidde',viddE,viddĕ,ʋɪd̪d̪e,upstairs,மாடி  
ꢬꢮꢸꢳ꣄꣄,रवुळ,ரவுள்,ravul',ravuL,ravul̤,ɾəʋuɭ,"big house, bungalow",மாளிகை  
ꢲꣁꢜꢵꢬ꣄,हा॑टार्,ஹொடா3ர்,ho't'aar,hOTAr,hŏṭār,ɦoʈɑːɾ,courtyard,முற்றம்  
ꢩꣁꢖ꣄ꢔ꣄ꢸ,भा॑ङग,பொ4ங்கு3,bho'ng_u,bhOGg_u,bhŏṅg_u,bʰoŋg_u,bamboo,மூங்கில்  
ꢪꢸꢭꣁ,मूला॑,மூலொ,mulo',mulO,mulŏ,mulo,corner,மூலை  
ꢆꢪ꣄ꢨ꣄ꢬꣁ,उम्ब्रा॑,உம்ப்3ரொ,umbro',umbrO,umbrŏ,umbɾo,corner,மூலை  
ꢬꢾꢖ꣄ꢔꢸ,र॑ङगु,ரெங்கு3,re'ngu,rEGgu,rĕṅgu,ɾeŋgu,"colour, paint",வண்ணம்  
ꢱ꣄ꢮꢵꢔꢡ ꢂꢬꣁ,स्वागत अरा॑,ஸ்வாக3தஅரொ,svaagata aro',svAgata arO,svāgata arŏ,s̪ʋɑːgət̪ə əɾo,drawing room,வரவேற்பறை  
ꢨꢜ꣄ꢒꢾ,बट्के,ப3ட்கெ,bat'ke',baTkE,baṭkĕ,bəʈke,rent,வாடகை  
ꢨꢜ꣄ꢒꢾ ꢕꢿꢬ꣄,बट्के घेर्,ப3ட்கெகே4ர்,bat'ke' gher,baTkE gher,baṭkĕ gher,bəʈke gʰeːɾ,rented house,வாடகைவீடு  
ꢣꢵꢬ꣄,दार,தா3ர்,daar,dAr,dār,d̪ɑːɾ,"threshold, gate",வாசல்  
ꢤꢜꣁ,धडो,த4டொ,dhat'o',dhaTO,dhaṭŏ,d̪ʰəʈo,"threshold, gate",வாயில்  (கோயில்)
ꢦꢖ꣄ꢓꣁ,पङखो,பங்கொ2,pankho',paGkhO,paṅkhŏ,pəŋkʰo,fan,விசிறி  
ꢮꢶꢙꢥꣁ,विजना॑,விஜனொ,vijano',vijanO,vijanŏ,ʋɪd͡ʒən̪o,fan,விசிறி  
ꢣꢶꢮꣁ,दिवा॑,தி3வொ,divo',divO,divŏ,d̪ɪʋo,"light, lamp",விளக்கு  
ꢕꢿꢬ꣄,घेर्,கே4ர்,gher,gher,gher,gʰeːɾ,house,வீடு  
ꢧꢵꢜ꣄,फाट,பா2ட்,phaat',phAT,phāṭ,pʰɑːʈ,crack,வெடிப்பு  
ꢃꢮꢬꢠꣂ,आवरणा॑,ஆவரணொ,aavarano,AvaraNo,āvaraṇo,ɑːʋəɾəɳoː,fence,வேலி  
ꢮꢶꢞꢶ,विडि,விடி3,vid'i,viDi,viḍi,ʋɪɖɪ,window,ஜன்னல்  
