ꢒꢾꢱꢬꢶ,केसरि,கேஸரி,ke'sari,kEsari,kĕsari,kes̪əɾɪ,saffron,குங்குமப்பூ  
ꢃꢬꢮꢭ꣄ꢭꢶ ꢩꢸꢬ꣄ꢒꣁ,आरवल्लि भुका॑,ஆரவல்லிபு4ர்கொ,aaravalli bhurko',Aravalli bhurkO,āravalli bhurkŏ,ɑːɾəʋəllɪ bʰuɾko,arrowroot powder,கூழுமாவு  
ꢬꢴꢔꢶ,र्हगि,ர:கி3,rhagi,rhagi,rhagi,ɾɦəgɪ,ragi,கேழ்வரகு  
ꢒꢿꢱꢬꢶꢩꢸꢬ꣄ꢒꣁ,केसर्भुका॑,கேஸரி பு4ர்கொ,kesaribhurko',kesaribhurkO,kesaribhurkŏ,keːs̪əɾɪbʰuɾko,saffron powder,கேசரி  
ꢒꢗ꣄ꢗꢾꢥ꣄ꢥꣁ,कच्च॑न्ना॑,கச்சென்னொ,kachche'nno',kaccEnnO,kaccĕnnŏ,kət͡ʃt͡ʃen̪n̪o,Bengal gram,கொண்டைக் கடலை   
ꢤꢥꢶꢫꢵ,धनिया,த4னியா,dhaniyaa,dhaniyA,dhaniyā,d̪ʰən̪ɪjɑː,coriander,கொத்துமல்லி  
ꢒꣁꢡ꣄ꢡꢪꢭ꣄ꢭꢶ,का॑त्तमल्लि,கொத்தமல்லி,ko'ttamalli,kOttamalli,kŏttamalli,kot̪t̪əməllɪ,coriander,கொத்துமல்லி  
ꢱꢸꢒ꣄ꢒꢾ ꢥꢬꢾꢭ꣄,सुक्क॑ नर॑ल,ஸுக்கெநரெள்,sukke' nare'l,sukkE narEl,sukkĕ narĕl,s̪ukke n̪əɾel,copra,கொப்பரைக் தேங்காய்    
ꢕꣁꢪꢸ,घोमु,கோ4மு,gho'mu,ghOmu,ghŏmu,gʰomu,wheat,கோதுமை  
ꢕꣂꢪ ꢡꢥ꣄ꢣꢸ,घोम तन्दु,கோ4ம தந்து3,ghoma tandu,ghoma tandu,ghoma tandu,gʰoːmə t̪ən̪d̪u,wheat,கோதுமை  
ꢱꢾꢒ꣄ꢒꢬ꣄,सेक्कर्,ஸெக்கர்,se'kkar,sEkkar,sĕkkar,s̪ekkəɾ,sugar,சர்க்கரை  
ꢥꢶꢳꢪ꣄,निळम्,நிளம்,nil'am,niLam,nil̤am,n̪ɪɭəm,green gram,சிறுபயிறு  
ꢱꢶꢔꢵꢫ꣄ꢩꢸꢬ꣄ꢒꣁ,सिगाय्भुका॑,ஸிகா3ய்பு4ர்கொ,sigaaybhurko',sigAybhurkO,sigāybhurkŏ,s̪ɪgɑːjbʰuɾko,soapnut powder,சிகைக் காய்ப்பொடி   
ꢙꢶꢬꣁ,जिरा॑,ஜிரொ,jiro',jirO,jirŏ,d͡ʒɪɾo,cummin seeds,சீரகம்  
ꢱꢾꢒ꣄ꢒꢬ꣄,सेक्कर्,ஸெக்கர்,se'kkar,sEkkar,sĕkkar,s̪ekkəɾ,sugar,சீனி  
ꢗꢾꢒ꣄ꢒꢬ꣄ ꢒꢾꢳꢖ꣄ꢒꢸ,स॑क्कर क॑ळङ्कु,ஸெக்கரு கெளங்கு3  ,che'kkar ke'l'anku,cEkkar kELaGku,cĕkkar kĕl̤aṅku,t͡ʃekkəɾ keɭəŋku,sweet potato,சீனிக் கிழங்கு   
ꢱꣁꢠ꣄ꢜꢶ,सा॑ण्टि,ஸொண்டி,so'nt'i,sONTi,sŏṇṭi,s̪oɳʈɪ,dry ginger,சுக்கு  
ꢫꣂꢞ ꢪꢷꢜ꣄,सा॑डा मीट्,ஸோடா3மீட்,yod'a meet',yoDa mIT,yoḍa mīṭ,joːɖə miːʈ,caustic soda,சோடா உப்பு   
ꢚꣁꢳ꣄ꢳꣁ,झा॑ळ्ळा॑,ஜொ2ள்ளொ,jho'l'l'o',jhOLLO,jhŏl̤l̤ŏ,d͡ʒʰoɭɭo,maize,சோளம்  
ꢒꣁꢠ꣄ꢞꣁ,का॑ण्डा॑,கொண்டொ3,ko'nd'o',kONDO,kŏṇḍŏ,koɳɖo,bran,தவிடு  
ꢤꣂꢬꢸꢨꢾꢳꣁ ,थोरु ब॑ळा॑,தோ2ருபெ3ளொ,dhorube'l'o',dhorubELO,dhorubĕl̤ŏ,d̪ʰoːɾubeɭo,arahar daal,துவரம் பருப்பு   
ꢤꣂꢬ꣄,थोर्,தோ2ர்,dhor,dhor,dhor,d̪ʰoːɾ,arahar pod,துவரை  
ꢥꢬꢸꢳꢸ ꢡꢾꢭ꣄,नरळु तेल,நரளுதேல்,narul'u te'l,naruLu tEl,narul̤u tĕl,n̪əɾuɭu t̪el,coconut oil,தேங்காய் எண்ணெய்   
ꢜꢷ,टी,டீ,t'ee,TI,ṭī,ʈiː,tea,தேயிலை  
ꢗꣁꢒꢜ꣄ꢡꢾꢭ꣄,चा॑कट्तेल,சொகட்தேல்,cho'kat'te'l,cOkaTtEl,cŏkaṭtĕl,t͡ʃokəʈt̪el,gingili oil,நல்லெண்ணெய்  
ꢩꣁꢄꢄ ꢗꢾꢥ꣄ꢥꣁ,भोइ~ च॑न्ना॑,பொ4இ~ சென்னொ,bho'ii che'nno',bhOii cEnnO,bhŏii cĕnnŏ,bʰoɪɪ t͡ʃen̪n̪o,ground nut,நிலக்கடலை  
ꢒꢞꢭꢾ,कडल॑,கட3லெ,kad'ale',kaDalE,kaḍalĕ,kəɖəle,ground nut,நிலக்கடலை  
ꢱꢵꢭ꣄,साल्,ஸாள்,saal,sAl,sāl,s̪ɑːl,paddy,நெல்  
ꢦꢜ꣄ꢜꢵꢠꢶ,पट्टाणि,பட்டாணி,pat't'aani,paTTANi,paṭṭāṇi,pəʈʈɑːɳɪ,peas,பட்டாணி  
ꢨꢾꢳꣁ ,ब॑ळा॑,பெ3ளொ,be'l'o',bELO,bĕl̤ŏ,beɭo,daal,பருப்பு  
ꢱꢶꢱ꣄ꢭꣁ,सिस्ला॑,ஸிஸ்லொ,sislo',sislO,sislŏ,s̪ɪs̪lo,provisions,பலசரக்கு  
ꢂꢦ꣄ꢦꢳ꣄,अप्पळ,ஹப்பள்,appal',appaL,appal̤,əppəɭ,arecanut,பாக்கு  
ꢥꢶꢭꢪꢸ꣄ ꢨꢾꢳꣁ,निलमु ब॑ळा॑,நிளமுபெ3ளொ,nilamu be'l'o',nilamu bELO,nilam_ŭ bĕl̤ŏ,n̪ɪləmu beɭo,green gram,பாசிப்பயிறு  
ꢨꢵꢣꢵꢪ꣄,बादाम्,பா3தா3ம்,baadaam,bAdAm,bādām,bɑːd̪ɑːm,almond,பாதாம் பருப்பு   
ꢨꢵꢬ꣄ꢭꢶ,बार्लि,பா3ர்லி,baarli,bArli,bārli,bɑːɾlɪ,barley,பார்லி  
ꢤꢸꢪ꣄ꢦꢵꢥ꣄,धुम्पान्,து4ம்பான்,dhumpaan,dhumpAn,dhumpān,d̪ʰumpɑːn̪,tobacco,புகையிலை  
ꢲꢸꢞ ꢡꢥ꣄ꢣꢸ,हुड तन्दु,ஹுட3 தந்து3,hud'a tandu,huDa tandu,huḍa tandu,ɦuɖə t̪ən̪d̪u,boiled rice,புழுங்கல் அரிசி   
ꢗꢷꢱ꣄,चीस्,சீஸ்,chees,cIs,cīs,t͡ʃiːs̪,tamarind,புளி  
ꢭꣁꢱꢥ꣄,ला॑सन,லொஸன்,lo'san,lOsan,lŏsan,los̪ən̪,garlic,பூண்டு  
ꢪꢴꣁꢞ ꢙꢶꢬꣁ,म्हा॑ड जिरा॑,மொ:ட3ஜிரொ,mho'd'a jiro',mhODa jirO,mhŏḍa jirŏ,mɦoɖə d͡ʒɪɾo,aniseed,பெருஞ்சீரகம்  
ꢚꣁꢳ꣄ꢳꣁ,झा॑ळ्ळा॑,ஜொ2ள்ளொ,jho'l'l'o',jhOLLO,jhŏl̤l̤ŏ,d͡ʒʰoɭɭo,maize,மக்காச்சோளம்  
ꢲꢳꢡ꣄,हळत्,ஹளத்,hal'at,haLat,hal̤at,ɦəɭət̪,turmeric,மஞ்சள்  
ꢣꢶꢔꢬꢪ꣄,दिगरम्,தி3க3ரம்,digaram,digaram,digaram,d̪ɪgəɾəm,kerosine,மண்ணெண்ணெய்  
ꢪꢹꢭ꣄ꢡꢸꢭ꣄ꢭꣁ ꢃꢭ꣄ꢮꢭ꣄ꢭꢶ  ꢒꢶꢳꢖ꣄ꢔꢸ,मूल्पुल्ला॑ आल्वल्लि किळङ्गु,மூல்துல்லொ ஆல்வல்லி கிழங்கு3,mooltullo' aalvalli  kil'angu,mUltullO Alvalli  kiLaGgu,mūltullŏ ālvalli  kil̤aṅgu,muːlt̪ullo ɑːlʋəllɪ  kɪɭəŋgu,,
ꢃꢭ꣄ ꢮꢭ꣄ꢭꢶ ꢒꢶꢳꢖ꣄ꢔꢸ ,आल्वल्लि किळङ्गु,ஆல்வல்லி கிழங்கு3,aal valli kil'angu,Al valli kiLaGgu,āl valli kil̤aṅgu,ɑːl ʋəllɪ kɪɭəŋgu,,
ꢦꢷꢜ꣄,पीट्,பீட்,peet',pIT,pīṭ,piːʈ,flour,மாவு  
ꢪꢶꢬꢶ,मिरि,மிரி,miri,miri,miri,mɪɾɪ,pepper,மிளகு  
ꢒꢵꢙꢸ,काजु,காஜு,kaaju,kAju,kāju,kɑːd͡ʒu,cashew nut,முந்திரிப் பருப்பு   
ꢒꢾꢥ꣄ꢥꢸ,क॑न्नु,கென்னு,ke'nnu,kEnnu,kĕnnu,ken̪n̪u,bean gram,மொச்சைப் பயிறு   
ꢬꢮꢾ,रव॑,ரவெ,rave',ravE,ravĕ,ɾəʋe,suji,ரவை  
ꢱꣁꢙ꣄ꢙꢶ,सा॑ज्जि,ஸொஜ்ஜி,so'jji,sOjji,sŏjji,s̪od͡ʒd͡ʒɪ,suji,ரவை  
ꢦꢹꢱꢸ ꢪꢶꢬꢶ,पूसुमिरि,பூஸுமிரி,poosu miri,pUsu miri,pūsu miri,puːs̪u mɪɾɪ,tail pepper,வால்மிளகு  
ꢗꢫ꣄ꢭꢶ,चय्लि,சய்லி,chayli,cayli,cayli,t͡ʃəjlɪ,Sidedish,வெஞ்சனம்  
ꢪꢶꢡ꣄ꢡꢶ,मित्ति,மித்தி,mitti,mitti,mitti,mɪt̪t̪ɪ,fenugreek,வெந்தயம்  
ꢔꢸꢳ꣄ꢳꢸ,गुळ्ळु,கு3ள்ளு,gul'l'u,guLLu,gul̤l̤u,guɭɭu,Jaggary,வெல்லம்  
ꢔꢸꢞ꣄ꢳꢸ,गुड्ळु,கு3ட்3ளு,gud'l'u,guDLu,guḍl̤u,guɖɭu,Jaggary,வெல்லம்  
ꢭꣁꢱꢥ꣄,ला॑सन्,லொஸன்,lo'san,lOsan,lŏsan,los̪ən̪,garlic,வெள்ளைப் பூண்டு   
ꢒꢞꢭꢾ,कडल॑,கட3லெ,kad'ale',kaDalE,kaḍalĕ,kəɖəle,groundnut,வேர்க்கடலை  
ꢙꢵꢡꢶ ꢒꢫ꣄ꢭꣁ,जाति कय्ला॑,ஜாதி கய்லொ,jaati kaylo',jAti kaylO,jāti kaylŏ,d͡ʒɑːt̪ɪ kəjlo,nutmeg,ஜாதிக்காய்  
ꢤꢸꢪ꣄ꢨꢸꢬꢵꢱ꣄ꢜꢸ,धुम्बुरास्टु,து4ம்பு3ராஸ்டு,dhumburaast'u,dhumburAsTu,dhumburāsṭu,d̪ʰumbuɾɑːs̪ʈu,galangal,சித்தரத்தை
ꢓꢙꢸꢬ꣄,खजुर,க2ஜுர்,khajur,khajur,khajur,kʰəd͡ʒuɾ,dates,பேரிச்சம்பழம்
ꢓꢱ꣄ꢭꣁ,खस्ला॑,க2ஸ்லொ,khaslo',khaslO,khaslŏ,kʰəs̪lo,dates,பேரிச்சம்பழம்
ꢒꢱ꣄ꢡꢥ꣄ꢡꢸ,कस्तन्त्तु,கஸ்தந்து3,kastantu,kastantu,kastantu,kəs̪t̪ən̪t̪u,,பச்சரிசி
